method,simulation,median_rank_range,maximum_rank_range,kendalls_w,evidence_role
LATENT_FACTOR_NULL,141,21.0,28.0,0.865651995235774,CALIBRATION_NULL
LATENT_FACTOR_NULL,142,19.5,29.0,0.8694285050518367,CALIBRATION_NULL
LATENT_FACTOR_NULL,143,19.5,31.0,0.8731625557787418,CALIBRATION_NULL
LATENT_FACTOR_NULL,144,19.5,29.0,0.8715228917974134,CALIBRATION_NULL
LATENT_FACTOR_NULL,145,21.0,32.5,0.8654485276373001,CALIBRATION_NULL
LATENT_FACTOR_NULL,146,20.0,34.5,0.8557473216367611,CALIBRATION_NULL
LATENT_FACTOR_NULL,147,19.5,35.0,0.8620656509708431,CALIBRATION_NULL
LATENT_FACTOR_NULL,148,20.0,27.5,0.8747537042174374,CALIBRATION_NULL
LATENT_FACTOR_NULL,149,19.5,27.5,0.8680282330821273,CALIBRATION_NULL
LATENT_FACTOR_NULL,150,20.5,32.0,0.8589268405636454,CALIBRATION_NULL
LATENT_FACTOR_NULL,151,19.0,33.0,0.867580264721901,CALIBRATION_NULL
LATENT_FACTOR_NULL,152,18.5,30.0,0.870434244836331,CALIBRATION_NULL
LATENT_FACTOR_NULL,153,19.5,34.5,0.867842382193615,CALIBRATION_NULL
LATENT_FACTOR_NULL,154,19.0,25.5,0.8742493613241903,CALIBRATION_NULL
LATENT_FACTOR_NULL,155,21.5,31.0,0.8593443725569623,CALIBRATION_NULL
LATENT_FACTOR_NULL,156,19.0,28.0,0.8702113242249367,CALIBRATION_NULL
LATENT_FACTOR_NULL,157,20.0,31.5,0.8701425938336861,CALIBRATION_NULL
LATENT_FACTOR_NULL,158,20.5,30.5,0.8704479940179346,CALIBRATION_NULL
LATENT_FACTOR_NULL,159,19.0,36.0,0.8690147837952125,CALIBRATION_NULL
LATENT_FACTOR_NULL,160,18.5,28.5,0.8747622591620609,CALIBRATION_NULL
LATENT_FACTOR_NULL,161,20.5,29.5,0.8573444001712259,CALIBRATION_NULL
LATENT_FACTOR_NULL,162,19.0,32.5,0.8744517797351171,CALIBRATION_NULL
LATENT_FACTOR_NULL,163,19.0,30.0,0.8658011819929395,CALIBRATION_NULL
LATENT_FACTOR_NULL,164,19.0,33.0,0.8660086580183853,CALIBRATION_NULL
LATENT_FACTOR_NULL,165,19.0,27.5,0.868468316142928,CALIBRATION_NULL
LATENT_FACTOR_NULL,166,20.5,28.5,0.8657817332871406,CALIBRATION_NULL
LATENT_FACTOR_NULL,167,19.5,33.5,0.8628163150816724,CALIBRATION_NULL
LATENT_FACTOR_NULL,168,20.5,29.5,0.8679193729242353,CALIBRATION_NULL
LATENT_FACTOR_NULL,169,20.0,30.5,0.8628095742364268,CALIBRATION_NULL
LATENT_FACTOR_NULL,170,20.5,31.0,0.8649758062600625,CALIBRATION_NULL
LATENT_FACTOR_NULL,171,20.0,28.0,0.8646865094341418,CALIBRATION_NULL
LATENT_FACTOR_NULL,172,20.5,32.0,0.8653117363104278,CALIBRATION_NULL
LATENT_FACTOR_NULL,173,18.5,28.0,0.8745415587843796,CALIBRATION_NULL
LATENT_FACTOR_NULL,174,19.5,31.5,0.8664716430002686,CALIBRATION_NULL
LATENT_FACTOR_NULL,175,20.0,31.0,0.8665478111307778,CALIBRATION_NULL
LATENT_FACTOR_NULL,176,20.0,32.5,0.8670723326354856,CALIBRATION_NULL
LATENT_FACTOR_NULL,177,19.5,33.5,0.8637559671023064,CALIBRATION_NULL
LATENT_FACTOR_NULL,178,19.5,32.0,0.8640321232596125,CALIBRATION_NULL
LATENT_FACTOR_NULL,179,19.5,30.0,0.8707461050499297,CALIBRATION_NULL
LATENT_FACTOR_NULL,180,20.0,31.5,0.8666652808883663,CALIBRATION_NULL
LATENT_FACTOR_NULL,181,20.0,30.0,0.8713598525137293,CALIBRATION_NULL
LATENT_FACTOR_NULL,182,18.5,31.0,0.8747602709433266,CALIBRATION_NULL
LATENT_FACTOR_NULL,183,19.0,34.0,0.8714807465885414,CALIBRATION_NULL
LATENT_FACTOR_NULL,184,20.0,33.0,0.8610450748270101,CALIBRATION_NULL
LATENT_FACTOR_NULL,185,21.0,35.0,0.8496512055439124,CALIBRATION_NULL
LATENT_FACTOR_NULL,186,20.5,29.0,0.8664617698640055,CALIBRATION_NULL
LATENT_FACTOR_NULL,187,19.5,29.5,0.8655474982914216,CALIBRATION_NULL
LATENT_FACTOR_NULL,188,21.5,28.0,0.8612997261540842,CALIBRATION_NULL
LATENT_FACTOR_NULL,189,19.5,29.0,0.8649043321648329,CALIBRATION_NULL
LATENT_FACTOR_NULL,190,19.5,30.0,0.8719109588540983,CALIBRATION_NULL
LATENT_FACTOR_NULL,191,19.5,29.5,0.8725209785583161,CALIBRATION_NULL
LATENT_FACTOR_NULL,192,21.0,27.5,0.8614481177552336,CALIBRATION_NULL
LATENT_FACTOR_NULL,193,20.0,27.5,0.8686300273572304,CALIBRATION_NULL
LATENT_FACTOR_NULL,194,19.0,35.0,0.8698151942003112,CALIBRATION_NULL
LATENT_FACTOR_NULL,195,19.5,28.5,0.8673977260915049,CALIBRATION_NULL
LATENT_FACTOR_NULL,196,18.5,32.0,0.8699862071943754,CALIBRATION_NULL
LATENT_FACTOR_NULL,197,19.5,27.5,0.8631861983311178,CALIBRATION_NULL
LATENT_FACTOR_NULL,198,21.0,34.0,0.8614415444007057,CALIBRATION_NULL
LATENT_FACTOR_NULL,199,20.0,32.0,0.8646085221717014,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,0,16.5,27.0,0.9026366620167036,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,1,17.5,22.5,0.904758174417311,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,2,16.5,24.5,0.9085000261751798,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,3,18.5,25.5,0.9035280350588324,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,4,16.5,25.0,0.9078209901153181,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,5,16.5,30.0,0.907784983019158,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,6,17.5,25.5,0.9038509324908711,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,7,15.0,28.5,0.9084065765339575,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,8,16.5,24.0,0.9128110066068329,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,9,16.0,25.0,0.9066753482182572,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,10,16.5,29.5,0.9029402535648687,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,11,15.5,26.0,0.904696439206796,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,12,16.5,26.0,0.9063570563696364,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,13,16.5,23.5,0.9091625144238472,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,14,17.0,22.5,0.9063242980869783,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,15,18.5,25.0,0.8996898169729806,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,16,17.0,28.5,0.9083933117673666,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,17,17.5,26.5,0.9060264560871893,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,18,16.0,30.5,0.9086837770622944,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,19,16.0,30.0,0.905834134077015,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,20,17.0,23.0,0.9030205291564634,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,21,16.5,27.0,0.9105884220882564,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,22,16.5,27.0,0.9028430320930363,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,23,15.5,25.0,0.911299397483608,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,24,16.5,24.0,0.8978577476616917,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,25,17.0,23.5,0.9051861739507061,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,26,17.5,27.0,0.9036699302633014,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,27,16.0,29.5,0.9054167658422899,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,28,16.5,25.5,0.906789649904065,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,29,17.5,26.0,0.9030221011374225,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,30,17.0,24.5,0.9062003083921553,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,31,16.5,25.5,0.9103688718949843,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,32,16.5,28.5,0.9104937696801718,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,33,15.0,24.0,0.9103731081204931,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,34,17.0,24.0,0.90263622467028,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,35,16.5,27.0,0.9093814332258532,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,36,17.0,24.0,0.9057440402100596,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,37,15.5,27.0,0.9028546299678205,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,38,17.0,25.0,0.9076972270641039,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,39,16.5,26.0,0.9038939023486701,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,40,17.0,23.0,0.9143856392472971,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,41,16.0,28.0,0.9087340681175038,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,42,16.5,26.5,0.9067600898151664,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,43,15.5,26.5,0.9071375090479349,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,44,16.5,27.0,0.9059583726501946,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,45,18.5,25.0,0.8983938226983587,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,46,16.0,26.0,0.9030026072597067,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,47,18.0,28.5,0.904752135465837,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,48,17.0,25.0,0.9097553565819704,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,49,16.5,24.5,0.9090242586962062,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,50,17.5,25.0,0.9055705042367771,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,51,17.0,29.5,0.9023973407265269,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,52,17.0,27.5,0.9089187171852763,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,53,17.5,25.0,0.8994129809915025,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,54,16.0,23.5,0.9082236411234805,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,55,16.5,31.0,0.9057610184905879,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,56,17.5,24.5,0.9049260972013804,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,57,15.5,22.0,0.9100297676813183,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,58,17.0,26.0,0.9046950953754133,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,59,17.5,25.0,0.9063391810369532,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,60,17.0,27.5,0.9090994619542817,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,61,18.5,28.5,0.8991528854229083,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,62,16.0,28.5,0.906413676491651,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,63,15.5,25.5,0.906350613253565,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,64,16.5,23.0,0.9035720543991518,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,65,16.5,25.0,0.9035426059346747,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,66,16.0,23.0,0.907024225820582,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,67,16.0,27.0,0.9089160490030166,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,68,18.0,26.0,0.9007559146524244,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,69,15.5,28.5,0.9068738689937458,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,70,16.0,26.5,0.9052380323551686,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,71,17.0,26.0,0.9045455610698901,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,72,16.0,26.5,0.9063132338369547,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,73,15.5,24.5,0.9082453993946641,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,74,15.5,27.5,0.9123224146851231,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,75,19.0,25.0,0.9041041138097385,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,76,17.0,26.0,0.8999920226679774,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,77,17.0,27.0,0.9039600864042903,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,78,16.0,28.5,0.9047509806118353,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,79,18.0,25.5,0.8966592188179088,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,80,17.5,25.0,0.9043687222302191,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,81,17.0,27.5,0.9017400144987687,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,82,16.5,24.0,0.9092153959174982,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,83,18.0,25.5,0.9005803341881863,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,84,17.0,27.0,0.9087394080900809,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,85,16.5,25.0,0.9104053032146481,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,86,16.0,27.0,0.9069879133038263,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,87,15.5,27.0,0.9072806728939654,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,88,17.5,27.0,0.9025996374819174,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,89,16.5,25.0,0.9104851167919514,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,90,17.0,25.5,0.8981872916559216,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,91,15.5,22.5,0.9099463603454662,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,92,17.0,27.5,0.9051402321381875,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,93,16.0,25.5,0.9085904426969523,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,94,16.5,24.5,0.9065227842434396,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,95,16.5,24.5,0.9094473987461148,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,96,16.5,25.5,0.9111383206151831,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,97,18.0,23.0,0.9020340806313082,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,98,16.5,21.5,0.9158421499087853,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,99,16.5,27.0,0.9016004730311568,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,100,16.5,25.5,0.9076061763595192,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,101,17.0,25.0,0.8995257252036052,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,102,16.0,25.5,0.9103085239429243,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,103,16.5,27.0,0.9029453098922642,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,104,16.5,25.5,0.9069430023042527,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,105,18.0,27.0,0.9042189672267452,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,106,16.5,23.5,0.9087552763842455,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,107,16.5,25.5,0.9042335757769756,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,108,17.0,27.5,0.9059892352707438,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,109,16.5,30.0,0.9034751545160854,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,110,16.0,25.5,0.9104394936028656,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,111,17.5,29.5,0.9035040620097472,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,112,16.0,27.0,0.9127944013512586,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,113,17.0,25.5,0.9047042301339956,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,114,16.0,25.5,0.9064862331882915,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,115,17.0,29.0,0.9100119978304644,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,116,16.0,32.0,0.9124910241741008,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,117,16.0,23.0,0.9117949399473807,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,118,17.0,30.0,0.899917361413293,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,119,16.5,25.0,0.8971949198665526,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,120,16.5,23.0,0.9088918785071146,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,121,17.5,27.0,0.9016514936730726,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,122,18.5,26.5,0.9002545126987284,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,123,17.0,25.0,0.9074179643933991,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,124,17.0,26.0,0.9031765143859625,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,125,16.5,27.0,0.9022817038755633,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,126,16.0,24.0,0.9065359663708501,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,127,17.0,25.0,0.8997063178176655,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,128,19.0,24.0,0.8986823596317605,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,129,17.5,26.0,0.9049234433482899,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,130,15.5,26.0,0.9064464538416034,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,131,17.5,26.5,0.8989378053338951,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,132,17.5,26.0,0.9101135372584869,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,133,17.0,25.5,0.9047841279652878,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,134,16.5,23.0,0.9085245011000108,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,135,17.5,22.5,0.9049785864732257,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,136,17.5,26.5,0.9021454206238863,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,137,17.5,24.5,0.906987690068358,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,138,17.0,26.0,0.9049401936356426,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,139,18.0,25.5,0.9021523249203828,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,140,17.0,23.5,0.9073606479491357,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,141,17.0,24.5,0.9045778505359247,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,142,16.0,25.0,0.9099439292543156,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,143,16.5,26.5,0.9058694439829623,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,144,16.5,27.0,0.9046352348904096,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,145,16.0,23.5,0.9128060903141686,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,146,17.5,28.5,0.90329591220719,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,147,16.0,25.5,0.9077953779088441,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,148,18.0,26.0,0.9044609968743833,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,149,16.5,24.0,0.9090803469386788,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,150,17.5,23.0,0.9080578431192733,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,151,17.0,27.0,0.896998067877209,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,152,16.0,24.0,0.9067961005713333,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,153,16.5,27.5,0.906356192969572,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,154,16.0,27.5,0.9094453002493236,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,155,17.0,28.0,0.9005716300877507,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,156,16.5,24.5,0.9085645826654842,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,157,16.5,23.0,0.9080390102590894,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,158,17.5,28.5,0.8984694706680081,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,159,17.0,27.0,0.9004870902673662,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,160,17.0,24.5,0.9097295755009022,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,161,16.5,26.5,0.8996643639032632,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,162,16.5,23.5,0.9085832282053233,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,163,17.5,25.5,0.9019814142758799,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,164,15.5,31.0,0.9110201523791196,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,165,17.0,26.5,0.9065973939336538,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,166,18.0,26.5,0.9073807198344064,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,167,16.0,25.5,0.9029128967005254,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,168,17.0,31.0,0.9029170693557406,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,169,16.5,25.5,0.910273563550772,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,170,16.5,31.0,0.9030649973667411,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,171,17.5,24.5,0.9036592405631118,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,172,16.5,25.5,0.9068589096953421,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,173,17.0,28.0,0.9075744015127146,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,174,16.5,27.5,0.9066458177080009,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,175,16.5,25.0,0.9037829005862927,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,176,16.0,26.0,0.9088956691456025,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,177,15.5,24.5,0.9065585730347714,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,178,17.5,27.5,0.8959633846009192,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,179,16.5,24.5,0.9060975050855101,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,180,16.5,26.0,0.9014820084749579,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,181,15.5,29.5,0.91286037293958,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,182,14.5,21.5,0.9158523844655481,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,183,17.5,28.0,0.8972926969878664,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,184,16.0,27.5,0.9108566609393697,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,185,16.5,27.5,0.9004741301258623,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,186,16.0,27.0,0.9061744331597963,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,187,17.0,25.5,0.8971809630585234,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,188,16.5,24.0,0.9033662509020847,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,189,16.5,22.5,0.9100131161725225,CALIBRATION_NULL
MODEL_SUBJECT_RANDOM_EFFECT_NULL,190,15.5,26.5,0.913068736578543,CALIBRATION_NULL
