control,flaw_class,severity,seed,method,positive_count,AUPRC,AUROC,precision_at_k,interpretation
TRUE_FLAW,MISSINGNESS,0.4,8104,DIFFICULTY_STRATIFIED_NULL,36,0.44328381237497627,0.840958605664488,0.5138888888888888,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8104,FAMILY_BALANCED_DIFFICULTY,36,0.5888158292027605,0.8820125272331155,0.6111111111111112,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8104,SUBJECT_CONDITIONED_DIFFICULTY,36,0.739474939378549,0.8837145969498911,0.6666666666666666,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8104,V7_FROZEN,36,0.23831836527656355,0.7160947712418301,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8104,V8_FULL,36,0.5888158292027605,0.8820125272331155,0.6111111111111112,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8105,CONDITIONAL_RESIDUALIZATION,36,0.4458414015982675,0.7662037037037037,0.4722222222222222,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8105,CROSS_FITTED_DIFFICULTY,36,0.4458414015982675,0.7662037037037037,0.4722222222222222,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8105,DIFFICULTY_MATCHING,36,0.42628559756218043,0.6880446623093682,0.4722222222222222,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8105,DIFFICULTY_STRATIFIED_NULL,36,0.34298019533230006,0.6580201525054467,0.4166666666666667,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8105,FAMILY_BALANCED_DIFFICULTY,36,0.4458414015982675,0.7662037037037037,0.4722222222222222,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8105,SUBJECT_CONDITIONED_DIFFICULTY,36,0.6312884017003552,0.8142020697167756,0.6111111111111112,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8105,V7_FROZEN,36,0.24795215353222297,0.7351579520697168,0.1388888888888889,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.4,8105,V8_FULL,36,0.4458414015982675,0.7662037037037037,0.4722222222222222,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8101,CONDITIONAL_RESIDUALIZATION,36,0.8391197302964539,0.9246323529411765,0.75,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8101,CROSS_FITTED_DIFFICULTY,36,0.8391197302964539,0.9246323529411765,0.75,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8101,DIFFICULTY_MATCHING,36,0.8494839687458975,0.9183687363834423,0.75,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8101,DIFFICULTY_STRATIFIED_NULL,36,0.7070527724667253,0.9191176470588235,0.75,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8101,FAMILY_BALANCED_DIFFICULTY,36,0.8391197302964539,0.9246323529411765,0.75,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8101,SUBJECT_CONDITIONED_DIFFICULTY,36,0.839946564171006,0.8897058823529411,0.8055555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8101,V7_FROZEN,36,0.6611349791777423,0.9452614379084967,0.6388888888888888,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8101,V8_FULL,36,0.8391197302964539,0.9246323529411765,0.75,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8102,CONDITIONAL_RESIDUALIZATION,36,0.6804947705997335,0.8001089324618736,0.5833333333333334,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8102,CROSS_FITTED_DIFFICULTY,36,0.6804947705997335,0.8001089324618736,0.5833333333333334,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8102,DIFFICULTY_MATCHING,36,0.7264094532743915,0.8540305010893247,0.6111111111111112,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8102,DIFFICULTY_STRATIFIED_NULL,36,0.6076120984500433,0.8538262527233116,0.5277777777777778,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8102,FAMILY_BALANCED_DIFFICULTY,36,0.6804947705997335,0.8001089324618736,0.5833333333333334,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8102,SUBJECT_CONDITIONED_DIFFICULTY,36,0.7842727378711336,0.8575708061002179,0.7222222222222222,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8102,V7_FROZEN,36,0.5570986229657426,0.9256535947712419,0.5277777777777778,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8102,V8_FULL,36,0.6804947705997335,0.8001089324618736,0.5833333333333334,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8103,CONDITIONAL_RESIDUALIZATION,36,0.8515391358480988,0.9317129629629629,0.75,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8103,CROSS_FITTED_DIFFICULTY,36,0.8515391358480988,0.9317129629629629,0.75,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8103,DIFFICULTY_MATCHING,36,0.8303434721634021,0.9304874727668845,0.75,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8103,DIFFICULTY_STRATIFIED_NULL,36,0.7247023340524783,0.9179602396514162,0.6805555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8103,FAMILY_BALANCED_DIFFICULTY,36,0.8515391358480988,0.9317129629629629,0.75,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8103,SUBJECT_CONDITIONED_DIFFICULTY,36,0.8651835764932992,0.9127178649237473,0.8055555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8103,V7_FROZEN,36,0.6574678149587492,0.9449210239651417,0.6388888888888888,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8103,V8_FULL,36,0.8515391358480988,0.9317129629629629,0.75,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8104,CONDITIONAL_RESIDUALIZATION,36,0.7988706862393267,0.8622004357298475,0.75,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8104,CROSS_FITTED_DIFFICULTY,36,0.7988706862393267,0.8622004357298475,0.75,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8104,DIFFICULTY_MATCHING,36,0.8800707285617286,0.9438316993464052,0.8055555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8104,DIFFICULTY_STRATIFIED_NULL,36,0.7952505991212688,0.9372276688453159,0.6666666666666666,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8104,FAMILY_BALANCED_DIFFICULTY,36,0.7988706862393267,0.8622004357298475,0.75,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8104,SUBJECT_CONDITIONED_DIFFICULTY,36,0.8387870862499721,0.9084286492374728,0.7777777777777778,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8104,V7_FROZEN,36,0.5532346515561848,0.9137391067538126,0.5,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8104,V8_FULL,36,0.7988706862393267,0.8622004357298475,0.75,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8105,CONDITIONAL_RESIDUALIZATION,36,0.8271711877122325,0.8939270152505446,0.75,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8105,CROSS_FITTED_DIFFICULTY,36,0.8271711877122325,0.8939270152505446,0.75,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8105,DIFFICULTY_MATCHING,36,0.8661929961552715,0.9305555555555556,0.75,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8105,DIFFICULTY_STRATIFIED_NULL,36,0.8006077546726086,0.926062091503268,0.7222222222222222,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8105,FAMILY_BALANCED_DIFFICULTY,36,0.8271711877122325,0.8939270152505446,0.75,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8105,SUBJECT_CONDITIONED_DIFFICULTY,36,0.854650714961775,0.9008033769063181,0.8055555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8105,V7_FROZEN,36,0.5755812636354951,0.9203431372549019,0.5555555555555556,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
TRUE_FLAW,MISSINGNESS,0.7,8105,V8_FULL,36,0.8271711877122325,0.8939270152505446,0.75,EXPLORATORY_DEVELOPMENT_NOT_CONFIRMATORY_EVIDENCE
